word,occurrence
stonesever,0.0
stonetheir,0.0
stonewall,6.380263020133727e-08
stoneware,3.543234655012384e-07
stood,6.079096630855929e-05
stooge,1.2007207757847028e-07
stoooooones,0.0
stoop,9.429857095710758e-07
stop,6.543870469613466e-05
stopped,4.32170850399416e-05
stoppin,2.300400247179368e-08
stopping,9.080315785467971e-06
stops,1.0124370655830717e-05
store,3.895665398886194e-05
stored,2.551350389694562e-05
storerooms,1.8566319198498604e-07
stores,2.7622931374935432e-05
stories,4.2267067583452446e-05
storing,4.815183601749596e-06
storm,1.6963898870017145e-05
stormclouds,7.962616814793932e-09
stormed,1.3479123185788922e-06
storming,5.847516410995013e-07
storms,4.948086861986667e-06
story,0.0001013023023551
storys,8.148388319639821e-09
storyteller,9.04176006315538e-07
stout,2.603449270281999e-06
stow,2.686344836888566e-07
stowaway,8.767335252457543e-08
stowing,1.865384149368765e-07
stragglers,3.6729788462253053e-07
straight,4.226913210004568e-05
straightaway,3.862011095634443e-07
straighten,1.3408238805823205e-06
straightened,2.906876668475888e-06
straightforward,8.804834769762238e-06
strain,2.917555637395708e-05
strained,4.421757898853684e-06
straining,1.980230274511996e-06
strait,9.636707875415596e-07
straits,1.0779370768432271e-06
stranded,3.0377594612218677e-06
strange,2.759535393124679e-05
strangely,3.395289950276492e-06
stranger,9.272764073102737e-06
strangers,6.137352347650448e-06
strangest,6.99317077987871e-07
strangle,5.667827628030864e-07
strangled,1.0093158959989523e-06
strapping,4.771056416075226e-07
stratagem,3.90110008083866e-07
strategic,2.806564934871858e-05
strategically,2.1795987481709744e-06
strategies,4.021479644507053e-05
strategist,5.456937395820204e-07
strategists,6.470810052405795e-07
strategize,8.891782330655575e-08
strategizing,1.1345623874170485e-07
strategy,5.529997000849107e-05
strategys,3.807043028047908e-10
straw,6.637870101258159e-06
strawberry,1.4892291892465435e-06
stray,2.7987640623905462e-06
strayed,8.582719681271556e-07
strays,3.1464411136994386e-07
streak,2.3132332876230066e-06
stream,3.169080126099288e-05
streams,1.4661548448202666e-05
street,4.3109613288834224e-05
streets,2.2873208217788486e-05
strength,7.473339093849062e-05
strengthen,1.34007453925733e-05
strengthened,8.200784805012518e-06
strengthening,9.336916109532467e-06
strengthens,1.5974097959770006e-06
strengths,9.86043841294304e-06
strengthyou,5.665502095242303e-11
strenuous,1.851095287292992e-06
strenuously,6.71926212589824e-07
stress,6.78516457992373e-05
stressed,1.4251654865802266e-05
stretch,1.0596265283311369e-05
stretched,1.027067203722254e-05
stretches,3.45966804161435e-06
stretching,6.730257173330756e-06
strewn,1.6052564387791791e-06
stricken,3.4278690873179584e-06
strict,1.6315232696797465e-05
strictest,7.353588966907409e-07
strictly,1.581310427354765e-05
strictures,1.0792827083605516e-06
strident,7.599095499699615e-07
strides,2.076847295029438e-06
strife,2.906624868046492e-06
strike,3.1781522375240455e-05
strikes,1.042272211634554e-05
strikesthese,0.0
striking,2.4122356735460925e-05
string,1.792112778275623e-05
strings,7.599221416967338e-06
strip,1.3491019708453677e-05
stripling,8.152539166417227e-08
stripped,5.032515673519811e-06
stripping,2.6576384607324145e-06
strive,5.027249017075519e-06
strived,2.2793894146388997e-07
striven,3.842318369606801e-07
strives,1.4606436411668255e-06
strivin,1.628321325553017e-09
strode,2.392191570379509e-06
stroke,1.2570258186315186e-05
strokes,3.852076365546964e-06
stroll,1.5939683521537518e-06
strolled,1.5097390257778898e-06
strong,0.0001170414534863
stronger,1.9786641641985624e-05
strongest,7.632946671947138e-06
stronghold,1.3301174567459385e-06
strongholds,6.207212101116966e-07
strongly,4.016785213025287e-05
strongwings,0.0
strophobic,0.0
strove,1.3521880759981286e-06
struck,2.2705558731104247e-05
structural,4.443243196874392e-05
structure,0.0001689676674141
structures,6.931192605406977e-05
struggle,3.510275855660439e-05
struggled,6.759195471204293e-06
struggles,7.452292866219068e-06
strugglin,5.458756717757751e-09
struggling,8.025638071558206e-06
strumpet,7.237747453814336e-08
strung,1.733944441184576e-06
strut,9.393988830197486e-07
struts,6.736282341535116e-07
strutted,2.509454017740609e-07
strutting,3.015046507925945e-07
stubble,1.0233587806851571e-06
stubborn,3.159404845973768e-06
stubborner,1.1246258185826362e-09
stubbornly,1.1361139740984071e-06
stubbornness,5.638293060883371e-07
stuck,1.2277539253773284e-05
stud,1.7999956958192345e-06
student,7.878941862145439e-05
students,0.0001736488283495
studied,5.6914662272902206e-05
studies,0.0001690731200505
studious,3.884280266674978e-07
studiousness,1.4512978747660554e-08
study,0.0002887270748033
studying,1.919098085636506e-05
stuff,1.790426645129628e-05
stuffed,4.196188685909874e-06
stuffing,1.3238710096175056e-06
stuffle,2.7846720235258356e-10
stuffs,5.364296697507598e-07
stuffy,6.502366295535467e-07
stumble,1.3059310617791195e-06
stumbled,3.35423253773115e-06
stumbles,3.964593645378045e-07
stumbling,2.08495732749725e-06
stun,3.177987146329997e-07
stunned,3.649787940958049e-06
stunning,2.8047098589922826e-06
stunt,9.050177982317108e-07
stupefying,1.01757833448346e-07
stupendous,5.866006807764279e-07
stupendously,3.003478251883962e-08
stupid,9.764593428371882e-06
stupidity,1.416494737895846e-06
stupidly,4.823546078114305e-07
sturdier,1.3716462476054406e-07
sturdiness,7.42126746899885e-08
sturdy,2.5188420249833145e-06
style,6.0348017068463375e-05
styles,1.309747702180175e-05
stylishness,2.887304578536032e-08
su,3.3768349521778872e-06
sub,3.6244066031940746e-05
subaki,8.124416410459912e-11
subcommander,4.1047008647598915e-09
subdue,9.991609226744913e-07
subdued,2.5160600216622697e-06
subduing,2.9772493292057335e-07
subject,0.0001965707214549
subjected,1.605651423233212e-05
subjecting,1.388096304708597e-06
subjects,5.459890242491383e-05
subjugate,2.934650476049683e-07
subjugated,5.686254070269569e-07
subjugation,8.615055344307621e-07
sublime,2.79967149708682e-06
submerged,3.98790136387106e-06
submission,1.283810215682024e-05
submit,2.7782706183643317e-05
submitted,4.589896283505368e-05
submitting,4.811172893823823e-06
subordinate,8.26404545477999e-06
subordinates,3.244557815378357e-06
subordination,2.4345926749447245e-06
subpar,3.846502741566837e-07
subservient,1.0002688520671651e-06
subside,8.502326727466425e-07
subsided,1.7585667751518485e-06
subsides,4.6473767611132644e-07
subspecies,1.8027089731731396e-06
substance,3.329784634843236e-05
substantiate,1.8667207450562276e-06
substitute,1.6956818089965964e-05
substitutes,4.161179981565511e-06
substitutions,1.5098104415756095e-06
subterfuge,5.553716346184955e-07
subterranean,1.332279452981311e-06
subtle,1.179088925709948e-05
subtleties,8.109638110909145e-07
subtlety,1.1751523265957075e-06
sub–with,4.589024122508833e-10
succeed,1.333904241619166e-05
succeeded,1.60547543237044e-05
succeeding,6.32002076599747e-06
succeeds,2.786486415971012e-06
success,7.392036088276654e-05
successes,5.893580146221212e-06
successful,6.66260281286668e-05
successfully,2.6004011524491943e-05
succession,1.1562173858692404e-05
successor,1.024988388053316e-05
successors,4.238949172759021e-06
succor,2.41472502580109e-07
succumb,1.1114204573914322e-06
succumbed,1.3757641454503756e-06
sucessful,3.9642216087543146e-08
such,0.0010654154676012
suck,2.112385559485119e-06
sucker,9.969641189400137e-07
suckers,6.974670748149947e-07
sucking,2.667802878022485e-06
sudden,2.1647584180755075e-05
suddenly,3.5661440379044506e-05
sue,4.720320775959408e-06
suet,1.679594200254542e-07
suffer,1.9659908284666015e-05
suffered,2.5187778046529278e-05
suffering,2.66122870016261e-05
suffers,4.89848454890307e-06
suffice,4.156920408604492e-06
suffices,1.3229425940153304e-06
sufficient,7.057720999000595e-05
sufficiently,2.274791004310828e-05
sugar,3.0822285880276467e-05
sugary,3.632245210383189e-07
suggest,6.307685587671586e-05
suggested,7.165549010096584e-05
suggesting,1.8301262716704517e-05
suggestion,1.7306729278061537e-05
suggestions,1.6823421537992546e-05
suggests,5.522738807485439e-05
suh,1.5634337131587016e-07
suicidal,2.4562774979131063e-06
suicide,1.2740669308186626e-05
suing,9.754374741532956e-07
suit,3.148904026602395e-05
suitable,4.0501060684619e-05
suited,1.2253576969669666e-05
suitor,7.184214149447143e-07
suitors,7.355144634857424e-07
suits,9.348776220576838e-06
sulk,1.7432512379400576e-07
sulking,2.2702820217546105e-07
sullen,1.1785527487973013e-06
sullied,2.0148570882838613e-07
sullies,1.27348102019198e-08
sully,1.1044872152865537e-07
sullying,3.1230716164287743e-08
sulphur,3.887208574724354e-06
sum,4.560577115626074e-05
sumeragi,5.343536491758672e-11
sumia,9.297370300725971e-11
sumias,0.0
summarize,5.85809670155868e-06
summary,4.22272124706069e-05
summed,3.658411019387131e-06
summer,5.541844635445159e-05
summers,2.001138366267696e-06
summit,6.839689312982955e-06
summon,1.8666153277990816e-06
summoned,4.674499605243909e-06
summoning,7.724718648205453e-07
summons,4.090091588295763e-06
sums,1.001588760118466e-05
sun,4.1562560763850346e-05
sundae,1.1956237251808944e-07
sundered,1.360108163339646e-07
sundown,5.682624305336504e-07
sung,4.338480443948356e-06
sunk,3.75719317162293e-06
sunlight,7.066232728902832e-06
sunny,3.3506668705740595e-06
sunrise,2.163756007576012e-06
suns,5.931987698204466e-07
sunstone,1.0610391742993384e-08
sup,3.2612128961773124e-06
super,8.221069128921954e-06
superb,4.1455280779700844e-06
superior,2.752968608547235e-05
superiority,6.842229586254689e-06
superiors,2.614418663142715e-06
supernatural,4.565178578559425e-06
superstition,1.896727924304287e-06
superstitious,1.2953513817137718e-06
supervise,3.7974153087816377e-06
supervising,2.6879879601438007e-06
supervision,1.9336319746798834e-05
supervisor,1.104143962948001e-05
supper,5.358062517188955e-06
supplement,1.2479552378863445e-05
supplicating,6.674342586165948e-08
supplies,3.685784977278672e-05
supply,9.167725060251542e-05
support,0.000250969059125
supported,5.632754400721751e-05
supporters,9.112752659348189e-06
supporting,2.9719211597694083e-05
supportive,8.479449834339902e-06
supports,2.2202160143933723e-05
suppose,2.479396673152223e-05
supposed,3.268199227022706e-05
supposedly,5.819132666147198e-06
supposing,1.609398859727662e-06
suppress,6.120067400843254e-06
suppressed,1.1923517740797252e-05
suppresses,9.56299628569468e-07
suppressing,1.980112551791535e-06
supremacy,3.35299314428994e-06
supreme,9.366322610731005e-06
sure,0.0001115129307436
surely,1.8182566436735214e-05
surest,5.66807092354793e-07
suretheyre,0.0
surf,2.167669767914049e-06
surface,0.0001639443924068
surfaced,2.4028112443374992e-06
surfaces,2.5660051833256147e-05
surge,5.254743691693875e-06
surged,1.3685922067452338e-06
surgical,1.4436753717745887e-05
surging,9.8363216125108e-07
surlier,4.1209849410694945e-09
surmise,9.25698901710348e-07
surmised,9.011042595830076e-07
surname,1.987785083201743e-06
surpass,1.2746309471367568e-06
surpassed,2.1188174991948472e-06
surpasses,7.50331914787239e-07
surprise,2.26345743976708e-05
surprised,2.0489002963586245e-05
surprises,2.389097069226409e-06
surprising,1.689036325842608e-05
surprisingly,8.996993246910278e-06
surreal,7.831025671123371e-07
surrender,9.124391563091194e-06
surrendered,3.6998452014813664e-06
surrendering,9.087043406452722e-07
surrenders,5.085160046292003e-07
surround,3.523818991197913e-06
surrounded,1.5647028685634723e-05
surrounding,2.738559724093648e-05
surroundings,6.77020755574631e-06
surrounds,2.3238906123879133e-06
surrrender,5.26931154681831e-10
surveillance,1.0990532064170112e-05
survey,6.464563135523349e-05
surveyed,7.48851466596534e-06
survival,2.829572153132176e-05
survive,1.856566766946344e-05
survived,1.1937231120100478e-05
survives,2.780431345854595e-06
surviving,1.0624146943882806e-05
survivor,3.717094159583212e-06
survivors,7.065628433338134e-06
susceptible,9.894485147015076e-06
suspect,1.5070529479999096e-05
suspected,1.4321718663268256e-05
suspecting,6.648086849736501e-07
suspects,3.5117407105644817e-06
suspend,4.799492362508318e-06
suspense,1.9245097701059423e-06
suspicion,9.588740613253322e-06
suspicions,2.9277098929014754e-06
suspicious,6.129772491476615e-06
sustain,1.1208589476154883e-05
sustained,2.0687700853159183e-05
sustains,1.3790929483548095e-06
sustenance,1.4513204200738985e-06
suza,4.76750952188576e-10
suzanoh,0.0
suzerain,9.18727620558002e-08
swaddled,1.4072211207860618e-07
swagger,3.467352883035347e-07
swallow,3.983056144534203e-06
swallowed,6.041667611498269e-06
swallowing,2.1364895451370104e-06
swamp,2.8992259603910496e-06
swamped,7.114956724763033e-07
swampland,9.361680838537724e-08
swamps,1.7784999772629815e-06
swapping,6.225619739552713e-07
swarm,1.601172609753121e-06
swarmed,6.608288174447807e-07
swarming,8.254813951680262e-07
swashbuckle,2.0382596599421988e-09
swashbuckling,1.1313088492670434e-07
swat,1.8037249020608214e-07
swath,5.962162543937666e-07
swaths,1.8341192827620038e-07
swattin,6.643252158100577e-10
swatting,1.2016185927166134e-07
sway,2.917518827416643e-06
swayed,1.7437719657209527e-06
swaying,1.4976703585034555e-06
swear,4.964346603628656e-06
swearing,1.4320011666768551e-06
swears,5.031672594668634e-07
sweat,7.3041844234467135e-06
sweaters,7.371097916575309e-07
sweating,2.5642617151788725e-06
sweaty,1.0977495298902796e-06
sweep,5.798042975584394e-06
sweeping,5.591306553469622e-06
sweeps,1.4559807823388838e-06
sweet,2.195900880906265e-05
sweeten,2.671601913561972e-07
sweetest,8.020714489020975e-07
sweetheart,1.8369719919064664e-06
sweetie,5.760289877088099e-07
sweeties,2.3320607080989933e-08
sweetly,1.2212012268264516e-06
sweets,1.3958470015040805e-06
swell,3.464196161075961e-06
swelled,1.5355320340404432e-06
swellin,5.045832605077294e-09
swells,9.28231418129144e-07
swept,9.10146856767824e-06
swift,4.430773456078896e-06
swiftest,1.1580376366282509e-07
swiftly,4.144589133829868e-06
swiftness,3.814933756984829e-07
swim,5.113903557685262e-06
swimmer,7.723963585704041e-07
swimming,1.0080913834826788e-05
swindled,1.235376112163067e-07
swine,3.141688621326466e-06
swineherd,6.777214728970194e-08
swines,1.1505040911075073e-08
swing,7.983218392837443e-06
swinging,3.648292145044252e-06
swinish,3.548941691633445e-08
swipe,4.813519760205054e-07
swiped,4.558014913413899e-07
swirling,1.7499886075711402e-06
switch,1.8603133667056683e-05
switched,6.915765152371023e-06
switches,5.728124206143548e-06
swoop,5.295415189721098e-07
swooped,5.307265595888566e-07
sword,1.2332358082858265e-05
swordfighter,1.219673569710644e-09
swordfighting,4.4948888777707205e-09
swordll,0.0
swordmaster,6.123487652776038e-09
swordmistress,6.491430462607362e-11
swordplay,5.4958213624445315e-08
swords,2.7165684082319787e-06
swordslayer,0.0
swordsman,1.679797295395247e-07
swordsmanship,5.3160998270129773e-08
swordsmen,8.020505553929526e-08
swordswoman,7.587950491827478e-09
swordwork,1.0939107762675261e-09
swore,2.8924238381478063e-06
sworn,4.879010493823443e-06
sycophant,6.30643511811968e-08
syllable,3.928111241293664e-06
sylvain,1.162461232828704e-09
sylvains,7.097733119992843e-11
sylvan,1.530950785877394e-07
symbol,2.243187525891699e-05
symbolically,1.7142218121080077e-06
symbols,1.7995277084992266e-05
symmetry,1.0245539797324457e-05
sympathetic,9.646409653214503e-06
sympathies,1.6981631551971075e-06
sympathize,8.452019142168865e-07
sympathizer,1.824765237756765e-07
sympathy,1.0247052468912445e-05
symptoms,3.37616531032836e-05
synonymous,3.226088115297898e-06
syrene,3.199322852476261e-10
syrup,2.949017518858454e-06
syrup”,9.133885940926234e-09
system,0.000518822185113
t,0.0001157306939421
ta,3.773218973037728e-06
taaaaaalk,0.0
table,0.0001194152919924
tables,3.353450334543595e-05
tableware,3.152235530023972e-07
taboo,1.6964446240308462e-06
tacit,2.213719915289403e-06
taciturn,3.015099940739674e-07
tack,1.7257592958230815e-06
tackle,4.68285978968197e-06
tact,1.283447898003942e-06
tactfully,3.711784785309646e-07
tactfulness,1.9900769157032983e-08
tactic,2.695996267902956e-06
tactical,6.052763310435693e-06
tactician,1.3967572598971858e-07
tacticians,4.7770589901574566e-08
tactics,8.775049627729458e-06
tactless,1.6361910894602264e-07
tad,5.037784330852446e-07
tag,6.5458242534077725e-06
tagged,1.972107743313245e-06
tagging,1.1454778075403735e-06
tagio,8.676353139419612e-11
taguel,0.0
tah,1.3603765680159086e-07
tahra,4.72684392946454e-10
tail,1.5861202900850912e-05
tailing,4.810720781733835e-07
tails,3.325541092635831e-06
tailtean,0.0
tailtiu,0.0
tailtius,0.0
taint,8.59189300399521e-07
tainted,1.6147963492585405e-06
tainting,1.0450066312728269e-07
taizel,0.0
tak,4.563307368243841e-07
take,0.0003384420392103
taken,0.0002123707529972
takes,7.66648528224323e-05
takin,2.569834822452322e-07
taking,0.0001097468625812
takumi,6.035465857645582e-10
takumis,0.0
talas,2.2019516787707973e-08
tale,1.172072828921955e-05
talent,1.109068929508794e-05
talented,4.636994904103631e-06
talents,6.41132354758156e-06
tales,8.19836619484704e-06
talis,6.79235468226125e-08
talisman,4.0168757806213764e-07
taliver,0.0
talk,7.696324282733258e-05
talked,2.3781798627169335e-05
talker,4.709351401288586e-07
talkin,4.689213659503367e-07
talking,4.921344479953404e-05
talks,1.5466021777683637e-05
tall,2.085331167108961e-05
taller,2.8193356456540643e-06
tallest,1.0032034833784565e-06
tally,1.4493304138341046e-06
talon,1.0551319199691989e-07
talons,4.120327403711599e-07
talrega,0.0
talys,1.0449737358753094e-09
talysian,0.0
talysians,0.0
talyss,0.0
tame,1.8011757265412598e-06
tamed,7.085734080192197e-07
tampering,8.694047380686243e-07
tana,1.0618580741805773e-07
tanas,7.777315744750268e-09
tanass,2.403900235120604e-11
tandem,2.705688980313425e-06
tangible,7.0237538875517205e-06
tangle,1.3893334778458666e-06
tangled,2.279555226323282e-06
tania,7.0041095101558435e-09
tanith,9.643556023175569e-11
taniths,0.0
tantalizing,6.712198967306904e-07
tantalizingly,1.4349247720701896e-07
tantamount,1.4307805486168946e-06
tantrums,4.7524221031380885e-07
tanya,1.5640519501758376e-08
tap,7.764970287098549e-06
tapestry,1.2449026905869686e-06
tapped,4.123146763959084e-06
tardiness,4.524793467908239e-07
target,5.063007534772624e-05
targeted,9.589683498916202e-06
targeting,4.708328752371927e-06
targets,1.7756441411620472e-05
tarnation,2.5193913391063918e-08
tarnish,2.970066128682447e-07
tarnished,6.883588991968282e-07
tarrah,2.6424326587948244e-10
tarrahs,0.0
tarrans,0.0
tarried,1.6579596291421693e-07
tarry,4.460195589217619e-07
tarvos,1.1138211263028717e-10
task,6.920814892509953e-05
tasked,7.863883737968535e-07
tasks,3.358445461344672e-05
tassets,3.985648349136284e-09
taste,2.3114465730031952e-05
tasted,2.891661076773744e-06
tastes,4.803139722753258e-06
tastiest,5.425997347430211e-08
tasty,1.3272056639834771e-06
tatana,3.7697730194408143e-10
tatarrah,0.0
tater,2.6205332108730773e-08
tatiana,2.2773695916578073e-09
tattarahs,0.0
tattered,9.879367462417576e-07
tatters,2.924471755250125e-07
tatty,1.0983769676897737e-07
taught,3.065186865569558e-05
taughtim,0.0
taunt,4.708097554839696e-07
taunting,5.068568094657166e-07
taunts,3.9512575312983243e-07
tauroneo,0.0
taut,1.579147033226036e-06
tavern,1.939684843819123e-06
tawdry,2.442409129344014e-07
taxes,4.8933366851997565e-05
tbe,1.5718755828331154e-06
tbeg,1.4867593052525495e-10
tbeing,4.034017379167531e-10
tch,7.219386510826098e-08
tdeal,4.4916325346588954e-10
tea,2.045346271188464e-05
teach,2.3255644846358335e-05
teacher,5.555596042540856e-05
teachers,6.084411164920312e-05
teaches,5.718739921576344e-06
teachin,2.865427479292748e-08
teaching,5.8990173638449054e-05
teachings,5.6174896417360284e-06
teachs,1.023795959398388e-09
team,6.455315415223594e-05
teamin,1.738485199687112e-09
teaming,3.567066042364786e-07
teams,1.680924046013388e-05
tear,8.41005169604614e-06
tearem,0.0
tearful,5.86882330253502e-07
tearin,1.412620525442776e-08
tearing,3.292643382337701e-06
tears,2.085250845993869e-05
teary,1.918863188166142e-07
tease,1.4580510901396337e-06
teasin,6.6388074371204204e-09
teasing,2.403698628086204e-06
teatime,9.009988360730861e-08
technical,8.22500215144828e-05
technically,6.366653615259565e-06
technique,5.305919454258401e-05
techniques,7.589690219901968e-05
technology,0.0001041926649486
teck,7.916696365128927e-09
ted,1.591342833080489e-06
tedious,2.819186997840006e-06
tedium,3.883606098042946e-07
tee,1.985383364626614e-06
teeeaaaacher,0.0
teehee,6.94532944628401e-10
teeheehee,4.3151822705367326e-11
teeming,8.059030005824752e-07
teens,3.3490272016933887e-06
teeny,1.506120591443505e-07
teetering,2.756945515614007e-07
teeters,4.6970744271845896e-08
teeth,2.4869253138604108e-05
teeths,2.663273093173046e-09
teiodasto,0.0
telepathically,1.0724985397558842e-07
telepathy,3.631859934216664e-07
teleport,9.832574414669893e-08
telgam,0.0
tell,0.0001217953614832
teller,1.6367602233913205e-06
tellin,2.712927521031361e-07
telling,2.9099216390022776e-05
tellius,1.1860770903621144e-10
tells,2.4485989852109923e-05
temper,6.030078729963861e-06
temperament,3.3263923978665845e-06
temperamental,5.139775277029912e-07
temperature,0.0001278767545591
tempered,3.449173882472678e-06
tempering,7.157675935332008e-07
tempest,7.411038131976966e-07
temple,1.6374063161492813e-05
temples,5.760227377322736e-06
temporarily,1.0386664798716084e-05
temporary,3.1519704243692104e-05
temptation,5.354059048841009e-06
tempted,5.154118666723662e-06
tempting,3.093746081503923e-06
ten,7.974189866217784e-05
tenacious,7.903912705842231e-07
tenacity,1.0429790074795163e-06
tend,4.080506201717071e-05
tended,1.550945951748872e-05
tendencies,6.983959010540275e-06
tendency,2.5632106408011167e-05
tender,1.7562443208589684e-05
tenders,3.691240168564036e-06
tending,3.6280957010603744e-06
tendons,1.4517361228172377e-06
tends,1.8215595755464164e-05
tenets,2.082345702092425e-06
tenfold,6.685986113552644e-07
tens,4.764119357787422e-06
tense,7.813998108758823e-06
tension,2.479816092090914e-05
tensions,7.697711680521024e-06
tent,7.872301439419971e-06
tenterhooks,5.3634255507972747e-08
tenth,7.3484111453581136e-06
tents,3.165846605952538e-06
tenuous,1.664137962507084e-06
teodor,3.1182843404642387e-10
ter,3.455237560956448e-06
terin,9.665744021836177e-09
term,0.0002004843010217
terms,0.0002036724443314
terrain,8.45161045617715e-06
terrible,1.6004382996470667e-05
terribly,4.3129350387971496e-06
terrific,2.448924738018832e-06
terrifically,9.014747021751645e-08
terrified,3.858493751067727e-06
terrifies,1.2644239234305134e-07
terrify,2.849142151717388e-07
terrifyin,7.408026592159445e-10
terrifying,2.6379771043139044e-06
territorial,1.136615554059972e-05
territories,1.1802220142271836e-05
territory,2.9258285139803774e-05
terror,9.82164402557828e-06
terrorize,2.3273118159750087e-07
terrorizing,2.0781005005687805e-07
terrors,8.675893593590445e-07
test,0.0001627976138843
testament,1.5504786711062478e-06
tested,3.457706745393807e-05
testimony,4.1955257365771104e-05
testing,5.811030081531498e-05
tests,6.869983415526804e-05
tethys,2.9934633327677317e-09
teutates,4.706022897760232e-11
text,9.865263993560802e-05
textile,9.365068308397896e-06
texts,2.7124638927489285e-05
tfear,2.7912945153169e-10
tfight,1.374920739066754e-10
tgo,4.811608731447592e-09
th,1.3629948462039464e-05
tha,2.783149648166727e-06
thabes,0.0
thales,1.0741005676551116e-09
than,0.0011357853864319
thank,3.102971721091308e-05
thanked,3.927452930838626e-06
thankful,2.908473118168331e-06
thankfully,7.709340727046765e-07
thanking,1.3333072456589437e-06
thanks,2.008930990996305e-05
thas,2.7430889026902604e-08
that,0.0074712229706346
that1,1.2356185976614145e-08
thataway,2.07336714375117e-08
thatch,6.522962951294175e-07
thatd,2.236697375090912e-09
thatll,1.9715313137602662e-09
thats,1.5475144394372366e-07
thatsgoing,0.0
thats–,5.954194660928725e-10
thatun,1.9144025399653317e-10
thatwell,4.1941325940042516e-10
thatwhatever,3.532752156781837e-10
that–that,7.037448952473824e-08
thawed,8.235137738665798e-07
thboss,0.0
the,0.0447454576194286
thea,7.38085845597425e-08
theater,1.160886346042389e-05
theatre,1.423299183443305e-05
theatrics,1.3387502754369506e-07
thee,1.3337452874111475e-05
theeey,0.0
theft,7.632423357790686e-06
thefts,7.928822810754354e-07
their,0.0016645437316037
theirs,4.965668749719044e-06
them,0.0008736412774305
themis,9.492556509727024e-09
themll,2.972637873355221e-10
thems,1.7037784942885992e-08
themselves,0.0001415343716507
themsleves,1.2450840354283344e-08
themthe,2.386521769093264e-09
then,0.0006186669011367
theni,1.1352608066950154e-08
theocracy,2.489652393933284e-07
theorize,4.272448543929386e-07
theorized,7.268226124779175e-07
theory,0.0001324923237552
ther,1.888459554493238e-06
theraputic,9.143449795079308e-09
there,0.0010201329027768
thereafter,1.6676248887961263e-05
thereby,3.331575044285273e-05
thered,1.6975561578647102e-08
therefore,0.0001528523414162
therein,1.2791870030923746e-05
therell,1.836988134940043e-09
therere,1.6804675453951922e-09
theres,6.829558337528851e-08
thereto,9.69476296859284e-06
thereve,4.7735863248354876e-11
therewe,2.329845651821705e-10
there´s,2.580090578703676e-05
these,0.000943945281906
thesere,5.1615225392376285e-11
thew,3.8122729755230014e-08
they,0.0015500635816715
theyd,1.3412983084215568e-08
theyll,1.0431542372124626e-08
theyre,3.9912024760724315e-08
theyve,4.396787205429575e-09
they–oh,4.5162224265871125e-10
the–,2.0460768791963346e-05
thi,9.583630514953255e-07
thick,3.468828839686466e-05
thickens,4.546774010805166e-07
thicker,2.975134757434716e-06
thickest,5.866018074129898e-07
thicket,9.35498957232994e-07
thickheaded,1.7914390237905313e-08
thie,7.9703792312813e-08
thief,3.2785863277240424e-06
thiefs,8.235342869866713e-09
thiefy,6.21381329030113e-11
thievery,2.0391701411881515e-07
thieves,2.489743562819058e-06
thievin,9.295564900035912e-09
thieving,2.617415628947128e-07
thin,3.835810159216635e-05
thing,0.0001334870279242
thingamajigs,4.2875956940413576e-09
thingll,1.051200272314534e-10
things,0.000196379161498
thingsll,9.607229217029055e-11
think,0.0002886098847375
thinkin,3.319659030864841e-07
thinking,7.344679448578973e-05
thinks,1.7452996162319322e-05
thinly,2.105952728470584e-06
thinner,2.6309210988983976e-06
third,0.0001382269554596
thirst,3.25202175645245e-06
thirsting,1.5443565033024244e-07
thirteen,7.800100720487535e-06
thirteenth,3.568390720829484e-06
thirty,3.865920160023961e-05
this,0.0028186895139515
thisll,4.351562801763186e-10
thiss,6.065944448963023e-09
thissss,7.066502594188507e-10
thisum,5.6828839412048637e-11
thisyoure,0.0
thorn,1.1997725778201128e-06
thorns,1.2950437110248455e-06
thorny,9.20045864631902e-07
thoron,5.2463145436831846e-08
thorough,1.1516697340994144e-05
thoroughfare,6.271541826663452e-07
thoroughly,1.5467802695638967e-05
thorugh,2.6842765450396656e-08
thos,1.0057169969712733e-07
those,0.0005867902946192
thou,1.742630687658675e-05
though,0.0001979215041501
thought,0.0002204157150117
thoughtful,4.78661203487718e-06
thoughtfully,2.073887033020583e-06
thoughtfulness,3.482795153786356e-07
thoughtless,6.355225576726298e-07
thoughts,3.448897045018384e-05
thousand,4.580427630571648e-05
thousandfold,9.400890604638337e-08
thousands,3.3053549195756204e-05
thousandth,3.922253176824597e-07
thove,8.177046242896502e-10
thoves,4.158398181353107e-11
thr,3.0987118279313106e-07
thracia,2.711841602665021e-10
thraciad,0.0
thracian,2.4144830634842408e-09
thracians,6.256179962277342e-10
thracias,0.0
thrall,3.32640123872352e-07
thralls,4.5972042848063664e-08
thrash,3.209646860113935e-07
thrashing,6.721006894849779e-07
thread,9.18967446523311e-06
threat,3.4821734589058904e-05
threaten,6.1758368519804205e-06
threatened,1.9123510937788524e-05
threatenin,7.61345850808226e-09
threatening,1.1418977592256852e-05
threatens,3.5914939326175957e-06
threats,1.2852290401497156e-05
three,0.0004243027133634
threes,3.638819532625348e-07
threshold,1.9947010641772068e-05
threw,1.4560924573743253e-05
thria,7.784558669898801e-10
thrice,9.89071255617091e-07
thrifty,4.0917712226473676e-07
thrill,2.352067967876792e-06
thrilled,2.2444936223564584e-06
thrilling,1.2827385933178448e-06
